name,datetime,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
spring tx,8/11/2024,85.28,39.9,23.9,32.4,22.7,68.8,0,0,0,,0,0,31.7,20.5,96.6,1017,22.5,15.6,50.9,6,60,2024-08-11T06:46:59,2024-08-11T20:06:15,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/12/2024,85.46,43.5,24.2,33.4,23.8,73.2,0,0,0,,0,0,35.3,17,156.6,1015.7,36,14.8,23.6,1,75,2024-08-12T06:47:34,2024-08-12T20:05:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/13/2024,85.64,40.2,25.7,34.4,24.5,74.5,0,0,0,,0,0,35.3,11.3,177.8,1016.4,38.1,14.8,48.5,6,75,2024-08-13T06:48:10,2024-08-13T20:04:21,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/14/2024,85.46,41.8,25.5,33.4,23.8,72.5,0,0,0,,0,0,20.5,18.6,150.3,1015.8,23.3,15.8,40.2,5,75,2024-08-14T06:48:45,2024-08-14T20:03:22,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/15/2024,85.82,41.9,24.8,34.5,24.3,73.5,1.452,100,8.33,rain,0,0,33.5,17.9,186,1014.9,27.7,15.9,182,9,75,2024-08-15T06:49:20,2024-08-15T20:02:23,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/16/2024,87.62,41.9,25.3,35.4,24,68.8,0,0,0,,0,0,24.1,18.4,177.8,1015,37.5,15.9,233,10,75,2024-08-16T06:49:55,2024-08-16T20:01:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/17/2024,87.8,42,25.3,35.3,23.8,67.9,0,0,0,,0,0,18.4,10.5,159.3,1014.9,34.6,15.9,48.4,6,75,2024-08-17T06:50:30,2024-08-17T20:00:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,8/18/2024,87.98,42.8,26.2,36.4,24.3,69,0,0,0,,0,0,13,7.9,124.8,1014.9,41.4,15.9,35.2,2,75,2024-08-18T06:51:05,2024-08-18T19:59:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,8/19/2024,89.24,43.4,26.3,36.7,23.7,64.7,0,0,0,,0,0,13,15.6,213.2,1015.4,61.2,15.9,31.8,1,60,2024-08-19T06:51:39,2024-08-19T19:58:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,8/20/2024,88.88,42,31.5,36.1,23.2,64.3,0,0,0,,0,0,14.8,11.5,260.6,1015.3,27.9,16,43.5,5,60,2024-08-20T06:52:14,2024-08-20T19:57:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,8/21/2024,88.7,44.3,26.1,36.5,23.9,66.2,0,0,0,,0,0,22.3,20.2,129.6,1015,18.9,15.9,50.6,7,100,2024-08-21T06:52:48,2024-08-21T19:56:09,0.57,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,8/22/2024,88.88,43.3,31.2,37.5,24.3,66.4,0,0,0,,0,0,20.5,19.1,132.2,1015,55,14.8,40.2,3,100,2024-08-22T06:53:22,2024-08-22T19:55:03,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/23/2024,87.44,40.4,30.9,35.3,23.4,66.3,0,0,0,,0,0,37.1,17.5,149.1,1016.6,40.5,15.9,41.3,4,100,2024-08-23T06:53:56,2024-08-23T19:53:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/24/2024,85.1,38.8,24.2,31.5,21.8,66.5,0,0,0,,0,0,37.1,21.1,93.2,1017.8,25.2,15.5,57,8,30,2024-08-24T06:54:30,2024-08-24T19:52:51,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/25/2024,84.92,37.8,23.6,30.9,20.9,64.1,0,0,0,,0,0,37.1,19.1,90.4,1018.1,23.7,16,57.8,8,60,2024-08-25T06:55:04,2024-08-25T19:51:44,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/26/2024,80.96,35,24.5,28.9,22.7,77,6.921,100,20.83,rain,0,0,47.9,19.9,92,1018.6,36.3,15.9,25.6,1,30,2024-08-26T06:55:37,2024-08-26T19:50:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/27/2024,79.88,37.8,24,28.3,23.3,82.8,2.172,100,12.5,rain,0,0,40.7,15,67.7,1017.8,38.8,15.5,31.9,3,60,2024-08-27T06:56:11,2024-08-27T19:49:27,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/28/2024,81.68,37.3,23.9,29.6,23.1,78.4,0,0,0,,0,0,33.5,21.2,97.2,1016.8,41.5,15.5,52.3,7,60,2024-08-28T06:56:44,2024-08-28T19:48:18,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/29/2024,78.44,33.8,24.6,26.6,23.7,88.2,18.159,100,37.5,rain,0,0,48,20.8,72.1,1015.8,52.7,14.9,21.6,1,30,2024-08-29T06:57:17,2024-08-29T19:47:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/30/2024,79.16,34.3,24.6,27.3,23.4,85.3,0.467,100,12.5,rain,0,0,33.5,15.3,52,1014.5,86.9,15,85.1,6,30,2024-08-30T06:57:51,2024-08-30T19:45:59,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,8/31/2024,80.42,36,24.6,28.6,23.5,82.5,1.691,100,29.17,rain,0,0,16.6,17,42.6,1013.1,88.5,14.7,49.4,6,30,2024-08-31T06:58:24,2024-08-31T19:44:48,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/1/2024,79.7,36.1,24.6,28.1,24.2,87.5,10.529,100,41.67,rain,0,0,27.7,13.9,37.8,1012.5,79.6,13.5,131.8,8,30,2024-09-01T06:58:57,2024-09-01T19:43:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,F0717,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,9/2/2024,81.68,36.4,24.1,29.6,23.1,77.9,0.589,100,8.33,rain,0,0,37.1,24,77.9,1013.3,62,15.9,41.3,3,30,2024-09-02T06:59:29,2024-09-02T19:42:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72242953910,F0717,E3763,KIAH,72244453902,KDWH,F7009,KCXO,72243012960"
spring tx,9/3/2024,82.58,38.5,24.6,30.1,23,75.4,0.386,100,4.17,rain,0,0,57.2,20.2,94,1013.8,40.1,16,26.3,1,30,2024-09-03T07:00:02,2024-09-03T19:41:13,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/4/2024,81.5,38.3,24.6,29.4,23.3,78.4,4.92,100,12.5,rain,0,0,52.8,19.7,51.3,1014.9,59.4,15.8,26.8,1,30,2024-09-04T07:00:35,2024-09-04T19:40:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/5/2024,78.44,32.2,24.3,26.7,23.9,89.5,9.582,100,41.67,rain,0,0,35,19.3,34.4,1014.2,97.9,13.2,54,4,10,2024-09-05T07:01:07,2024-09-05T19:38:48,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,9/6/2024,76.28,29.6,22.8,24.8,23,90.5,9.28,100,54.17,rain,0,0,43.9,25.3,19.3,1013.1,94.5,12.2,22.4,1,10,2024-09-06T07:01:40,2024-09-06T19:37:35,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/7/2024,78.08,31.8,20.5,25.9,18.3,66.7,0,0,0,,0,0,48,28.7,22.3,1013.8,26,16,182.3,9,10,2024-09-07T07:02:12,2024-09-07T19:36:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,9/8/2024,76.82,30.1,20.7,24.9,15,55.8,0,0,0,,0,0,41.5,25,28.4,1015.5,19.9,16,28.9,1,10,2024-09-08T07:02:45,2024-09-08T19:35:07,0.19,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/9/2024,77.54,32.9,18.8,25.6,14.7,52.7,0,0,0,,0,0,30.5,21.3,37.8,1016,23.8,16,27.1,2,10,2024-09-09T07:03:17,2024-09-09T19:33:53,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/10/2024,78.8,34.7,22.7,27.2,19.4,67.7,0.117,100,4.17,rain,0,0,38.7,20.5,54.8,1012.1,74.4,16,25.1,1,10,2024-09-10T07:03:50,2024-09-10T19:32:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/11/2024,77.18,31.2,24,25.5,22.9,87.5,3.275,100,33.33,rain,0,0,33.5,17.6,21.1,1008.2,90.3,13.3,61.4,3,10,2024-09-11T07:04:22,2024-09-11T19:31:24,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/12/2024,77.36,32.8,22.2,25.9,21.3,80.3,0.13,100,8.33,rain,0,0,29.5,14.3,320.5,1008.4,58.2,15.6,25.7,1,10,2024-09-12T07:04:54,2024-09-12T19:30:09,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/13/2024,79.52,38.4,19.2,28.4,20.9,75.1,0,0,0,,0,0,14.8,10.9,266.1,1011,16,14.4,178.7,9,60,2024-09-13T07:05:27,2024-09-13T19:28:55,0.35,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/14/2024,85.46,40.1,25.9,32.4,23.3,70.9,0,0,0,,0,0,29.5,15.1,214.1,1011.4,52.4,15.5,52.3,7,30,2024-09-14T07:05:59,2024-09-14T19:27:39,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/15/2024,84.2,38.8,25.2,31,22.1,68.4,0.162,100,8.33,rain,0,0,33.5,10.1,266.3,1011.7,47.6,16,128.2,8,30,2024-09-15T07:06:31,2024-09-15T19:26:24,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/16/2024,82.4,37.5,22.8,29.4,21.4,69.8,0,0,0,,0,0,13,12.5,37.3,1012.5,20.1,15.8,157.1,9,30,2024-09-16T07:07:04,2024-09-16T19:25:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/17/2024,82.4,37.6,22.4,29.4,20.8,67.8,0,0,0,,0,0,16.6,11.3,60.1,1012.4,20.6,15.9,214.4,9,10,2024-09-17T07:07:36,2024-09-17T19:23:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/18/2024,83.48,39,22.8,30.8,21.9,69.9,0,0,0,,0,0,16.6,16.4,113.4,1011.4,30.2,16,92.8,6,30,2024-09-18T07:08:09,2024-09-18T19:22:38,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/19/2024,84.92,39.5,23,31.9,22.6,70.5,0,0,0,,0,0,18.4,14.6,116.5,1011.6,22.7,14.5,144.5,9,30,2024-09-19T07:08:42,2024-09-19T19:21:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/20/2024,84.2,39.4,23,31,22.3,70.3,0,0,0,,0,0,16.6,12.1,104.8,1011.2,22.6,14.7,134,9,30,2024-09-20T07:09:14,2024-09-20T19:20:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/21/2024,83.84,37.4,23.6,30.7,22.2,70.3,0,0,0,,0,0,33.5,18.4,139.1,1011.7,22.6,15,60.5,3,30,2024-09-21T07:09:47,2024-09-21T19:18:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/22/2024,82.22,36.3,22.7,29.5,22,72.9,0,0,0,,0,0,16.6,18.3,118.2,1011.8,30.3,14.5,117,8,30,2024-09-22T07:10:20,2024-09-22T19:17:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/23/2024,82.76,37.8,22.6,30.1,21.9,71.2,0,0,0,,0,0,29.5,16.2,114.4,1012,36.7,15.5,143.8,9,30,2024-09-23T07:10:53,2024-09-23T19:16:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,9/24/2024,82.4,39.4,22.9,30.1,22.7,74.9,2.144,100,12.5,rain,0,0,44.6,21.4,149.6,1011.4,50.2,15.7,106,6,60,2024-09-24T07:11:27,2024-09-24T19:15:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/25/2024,81.86,37,23.1,29.3,22.1,73.7,0.075,100,4.17,rain,0,0,42.5,23.4,347.8,1009.8,38,14.7,149.1,8,60,2024-09-25T07:12:00,2024-09-25T19:13:52,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/26/2024,78.26,30.5,20.2,25.6,16.3,59.2,0,0,0,,0,0,37.1,20.3,12,1010,29.7,16,123,6,10,2024-09-26T07:12:34,2024-09-26T19:12:38,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/27/2024,75.2,31.2,16,23.6,14.2,59.4,0,0,0,,0,0,34.9,18.2,323.3,1009.2,0.9,16,76.7,6,10,2024-09-27T07:13:07,2024-09-27T19:11:23,0.83,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/28/2024,76.82,32.6,16.4,24.5,14.1,56.3,0,0,0,,0,0,32.4,18,329,1011.4,0,16,85.1,6,10,2024-09-28T07:13:41,2024-09-28T19:10:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/29/2024,76.82,32.4,16.4,24.5,14,55.8,0,0,0,,0,0,11.2,9.6,355,1012.4,2.9,15.9,81.1,6,10,2024-09-29T07:14:16,2024-09-29T19:08:55,0.9,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,9/30/2024,78.98,34,18.6,26.4,17.3,61.9,0,0,0,,0,0,11.2,11.2,83.4,1013.1,9.5,15.9,57.6,6,10,2024-09-30T07:14:50,2024-09-30T19:07:41,0.93,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/1/2024,80.24,34.9,19.8,27,17.7,62.8,0,0,0,,0,0,34.9,20.2,24.1,1015.8,12.1,15.5,91.4,6,10,2024-10-01T07:15:25,2024-10-01T19:06:28,0.96,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/2/2024,80.42,34.1,20.5,27.1,17.8,60.8,0,0,0,,0,0,31.7,15.8,54.1,1014.9,6.3,16,92.9,6,10,2024-10-02T07:16:00,2024-10-02T19:05:15,0,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/3/2024,79.34,32.6,19.9,26.1,16.5,60.3,0,0,0,,0,0,33.5,17.6,73,1013,11.2,15.5,87.5,6,10,2024-10-03T07:16:35,2024-10-03T19:04:03,0.03,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/4/2024,81.14,36.8,22,28.7,18.9,61.1,0,0,0,,0,0,40.7,25.9,66.6,1015.6,26.3,16,77.8,5,30,2024-10-04T07:17:10,2024-10-04T19:02:51,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/5/2024,78.44,32.9,23.3,26.7,21.2,76.9,0,0,0,,0,0,31.7,21,53.7,1016.1,53.6,15.5,33.5,2,30,2024-10-05T07:17:46,2024-10-05T19:01:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/6/2024,81.68,35,22.6,28,18.9,63.1,0,0,0,,0,0,37.1,20.5,33.4,1015.3,27.9,16,82.8,6,10,2024-10-06T07:18:22,2024-10-06T19:00:28,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,E8324,KIAH,KDWH,KCXO"
spring tx,10/7/2024,80.06,33.5,19.7,26.7,16.4,56.8,0,0,0,,0,0,38.7,22.3,32.4,1014.6,8.6,16,84.8,7,10,2024-10-07T07:18:58,2024-10-07T18:59:17,0.17,Clear,Clear conditions throughout the day.,clear-day,"E3763,F0717,E8324,KIAH,KDWH,KCXO"
spring tx,10/8/2024,76.28,29.9,18.1,24.1,11.6,48.5,0,0,0,,0,0,42.9,20.8,31.3,1013.9,2.5,16,90.3,7,10,2024-10-08T07:19:35,2024-10-08T18:58:07,0.2,Clear,Clear conditions throughout the day.,clear-day,"E3763,E8324,KIAH,KDWH,KCXO"
